roomidx ,idx ,romname ,minpeople,maxpeople,price,r_check,content,col1,col2
6480,1620,겨울방,8,10,150000,0,,,
6481,1621,봄방,2,4,50000,0,,,
6482,1621,여름방,2,6,70000,0,,,
6483,1621,가을방,4,6,80000,0,,,
6484,1621,겨울방,8,10,150000,0,,,
6485,1622,봄방,2,4,50000,0,,,
6486,1622,여름방,2,6,70000,0,,,
6487,1622,가을방,4,6,80000,0,,,
6488,1622,겨울방,8,10,150000,0,,,
6489,1623,봄방,2,4,50000,0,,,
6490,1623,여름방,2,6,70000,0,,,
6491,1623,가을방,4,6,80000,0,,,
6492,1623,겨울방,8,10,150000,0,,,
6493,1624,봄방,2,4,50000,0,,,
6494,1624,여름방,2,6,70000,0,,,
6495,1624,가을방,4,6,80000,0,,,
6496,1624,겨울방,8,10,150000,0,,,
6497,1625,봄방,2,4,50000,0,,,
6498,1625,여름방,2,6,70000,0,,,
6499,1625,가을방,4,6,80000,0,,,
6500,1625,겨울방,8,10,150000,0,,,
6501,1626,봄방,2,4,50000,0,,,
6502,1626,여름방,2,6,70000,0,,,
6503,1626,가을방,4,6,80000,0,,,
6504,1626,겨울방,8,10,150000,0,,,
6505,1627,봄방,2,4,50000,0,,,
6506,1627,여름방,2,6,70000,0,,,
6507,1627,가을방,4,6,80000,0,,,
6508,1627,겨울방,8,10,150000,0,,,
6509,1628,봄방,2,4,50000,0,,,
6510,1628,여름방,2,6,70000,0,,,
6511,1628,가을방,4,6,80000,0,,,
6512,1628,겨울방,8,10,150000,0,,,
6513,1629,봄방,2,4,50000,0,,,
6514,1629,여름방,2,6,70000,0,,,
6515,1629,가을방,4,6,80000,0,,,
6516,1629,겨울방,8,10,150000,0,,,
6517,1630,봄방,2,4,50000,0,,,
6518,1630,여름방,2,6,70000,0,,,
6519,1630,가을방,4,6,80000,0,,,
6520,1630,겨울방,8,10,150000,0,,,
6521,1631,봄방,2,4,50000,0,,,
6522,1631,여름방,2,6,70000,0,,,
6523,1631,가을방,4,6,80000,0,,,
6524,1631,겨울방,8,10,150000,0,,,
6525,1632,봄방,2,4,50000,0,,,
6526,1632,여름방,2,6,70000,0,,,
6527,1632,가을방,4,6,80000,0,,,
6528,1632,겨울방,8,10,150000,0,,,
6529,1633,봄방,2,4,50000,0,,,
6530,1633,여름방,2,6,70000,0,,,
6531,1633,가을방,4,6,80000,0,,,
6532,1633,겨울방,8,10,150000,0,,,
6533,1634,봄방,2,4,50000,0,,,
6534,1634,여름방,2,6,70000,0,,,
6535,1634,가을방,4,6,80000,0,,,
6536,1634,겨울방,8,10,150000,0,,,
6537,1635,봄방,2,4,50000,0,,,
6538,1635,여름방,2,6,70000,0,,,
6539,1635,가을방,4,6,80000,0,,,
6540,1635,겨울방,8,10,150000,0,,,
6541,1636,봄방,2,4,50000,0,,,
6542,1636,여름방,2,6,70000,0,,,
6543,1636,가을방,4,6,80000,0,,,
6544,1636,겨울방,8,10,150000,0,,,
6545,1637,봄방,2,4,50000,0,,,
6546,1637,여름방,2,6,70000,0,,,
6547,1637,가을방,4,6,80000,0,,,
6548,1637,겨울방,8,10,150000,0,,,
6549,1638,봄방,2,4,50000,0,,,
6550,1638,여름방,2,6,70000,0,,,
6551,1638,가을방,4,6,80000,0,,,
6552,1638,겨울방,8,10,150000,0,,,
6553,1639,봄방,2,4,50000,0,,,
6554,1639,여름방,2,6,70000,0,,,
6555,1639,가을방,4,6,80000,0,,,
6556,1639,겨울방,8,10,150000,0,,,
6557,1640,봄방,2,4,50000,0,,,
6558,1640,여름방,2,6,70000,0,,,
6559,1640,가을방,4,6,80000,0,,,
6560,1640,겨울방,8,10,150000,0,,,
6561,1641,봄방,2,4,50000,0,,,
6562,1641,여름방,2,6,70000,0,,,
6563,1641,가을방,4,6,80000,0,,,
6564,1641,겨울방,8,10,150000,0,,,
6565,1642,봄방,2,4,50000,0,,,
6566,1642,여름방,2,6,70000,0,,,
6567,1642,가을방,4,6,80000,0,,,
6568,1642,겨울방,8,10,150000,0,,,
6569,1643,봄방,2,4,50000,0,,,
6570,1643,여름방,2,6,70000,0,,,
6571,1643,가을방,4,6,80000,0,,,
6572,1643,겨울방,8,10,150000,0,,,
6573,1644,봄방,2,4,50000,0,,,
6574,1644,여름방,2,6,70000,0,,,
6575,1644,가을방,4,6,80000,0,,,
6576,1644,겨울방,8,10,150000,0,,,
6577,1645,봄방,2,4,50000,0,,,
6578,1645,여름방,2,6,70000,0,,,
6579,1645,가을방,4,6,80000,0,,,
6580,1645,겨울방,8,10,150000,0,,,
6581,1646,봄방,2,4,50000,0,,,
6582,1646,여름방,2,6,70000,0,,,
6583,1646,가을방,4,6,80000,0,,,
6584,1646,겨울방,8,10,150000,0,,,
6585,1647,봄방,2,4,50000,0,,,
6586,1647,여름방,2,6,70000,0,,,
6587,1647,가을방,4,6,80000,0,,,
6588,1647,겨울방,8,10,150000,0,,,
6589,1648,봄방,2,4,50000,0,,,
6590,1648,여름방,2,6,70000,0,,,
6591,1648,가을방,4,6,80000,0,,,
6592,1648,겨울방,8,10,150000,0,,,
6593,1649,봄방,2,4,50000,0,,,
6594,1649,여름방,2,6,70000,0,,,
6595,1649,가을방,4,6,80000,0,,,
6596,1649,겨울방,8,10,150000,0,,,
6597,1650,봄방,2,4,50000,0,,,
6598,1650,여름방,2,6,70000,0,,,
6599,1650,가을방,4,6,80000,0,,,
6600,1650,겨울방,8,10,150000,0,,,
6601,1651,봄방,2,4,50000,0,,,
6602,1651,여름방,2,6,70000,0,,,
6603,1651,가을방,4,6,80000,0,,,
6604,1651,겨울방,8,10,150000,0,,,
6605,1652,봄방,2,4,50000,0,,,
6606,1652,여름방,2,6,70000,0,,,
6607,1652,가을방,4,6,80000,0,,,
6608,1652,겨울방,8,10,150000,0,,,
6609,1653,봄방,2,4,50000,0,,,
6610,1653,여름방,2,6,70000,0,,,
6611,1653,가을방,4,6,80000,0,,,
6612,1653,겨울방,8,10,150000,0,,,
6613,1654,봄방,2,4,50000,0,,,
6614,1654,여름방,2,6,70000,0,,,
6615,1654,가을방,4,6,80000,0,,,
6616,1654,겨울방,8,10,150000,0,,,
6617,1655,봄방,2,4,50000,0,,,
6618,1655,여름방,2,6,70000,0,,,
6619,1655,가을방,4,6,80000,0,,,
6620,1655,겨울방,8,10,150000,0,,,
6621,1656,봄방,2,4,50000,0,,,
6622,1656,여름방,2,6,70000,0,,,
6623,1656,가을방,4,6,80000,0,,,
6624,1656,겨울방,8,10,150000,0,,,
6625,1657,봄방,2,4,50000,0,,,
6626,1657,여름방,2,6,70000,0,,,
6627,1657,가을방,4,6,80000,0,,,
6628,1657,겨울방,8,10,150000,0,,,
6629,1658,봄방,2,4,50000,0,,,
6630,1658,여름방,2,6,70000,0,,,
6631,1658,가을방,4,6,80000,0,,,
6632,1658,겨울방,8,10,150000,0,,,
6633,1659,봄방,2,4,50000,0,,,
6634,1659,여름방,2,6,70000,0,,,
6635,1659,가을방,4,6,80000,0,,,
6636,1659,겨울방,8,10,150000,0,,,
6637,1660,봄방,2,4,50000,0,,,
6638,1660,여름방,2,6,70000,0,,,
6639,1660,가을방,4,6,80000,0,,,
6640,1660,겨울방,8,10,150000,0,,,
6641,1661,봄방,2,4,50000,0,,,
6642,1661,여름방,2,6,70000,0,,,
6643,1661,가을방,4,6,80000,0,,,
6644,1661,겨울방,8,10,150000,0,,,
6645,1662,봄방,2,4,50000,0,,,
6646,1662,여름방,2,6,70000,0,,,
6647,1662,가을방,4,6,80000,0,,,
6648,1662,겨울방,8,10,150000,0,,,
6649,1663,봄방,2,4,50000,0,,,
6650,1663,여름방,2,6,70000,0,,,
6651,1663,가을방,4,6,80000,0,,,
6652,1663,겨울방,8,10,150000,0,,,
6653,1664,봄방,2,4,50000,0,,,
6654,1664,여름방,2,6,70000,0,,,
6655,1664,가을방,4,6,80000,0,,,
6656,1664,겨울방,8,10,150000,0,,,
6657,1665,봄방,2,4,50000,0,,,
6658,1665,여름방,2,6,70000,0,,,
6659,1665,가을방,4,6,80000,0,,,
6660,1665,겨울방,8,10,150000,0,,,
6661,1666,봄방,2,4,50000,0,,,
6662,1666,여름방,2,6,70000,0,,,
6663,1666,가을방,4,6,80000,0,,,
6664,1666,겨울방,8,10,150000,0,,,
6665,1667,봄방,2,4,50000,0,,,
6666,1667,여름방,2,6,70000,0,,,
6667,1667,가을방,4,6,80000,0,,,
6668,1667,겨울방,8,10,150000,0,,,
6669,1668,봄방,2,4,50000,0,,,
6670,1668,여름방,2,6,70000,0,,,
6671,1668,가을방,4,6,80000,0,,,
6672,1668,겨울방,8,10,150000,0,,,
6673,1669,봄방,2,4,50000,0,,,
6674,1669,여름방,2,6,70000,0,,,
6675,1669,가을방,4,6,80000,0,,,
6676,1669,겨울방,8,10,150000,0,,,
6677,1670,봄방,2,4,50000,0,,,
6678,1670,여름방,2,6,70000,0,,,
6679,1670,가을방,4,6,80000,0,,,
6680,1670,겨울방,8,10,150000,0,,,
6681,1671,봄방,2,4,50000,0,,,
6682,1671,여름방,2,6,70000,0,,,
6683,1671,가을방,4,6,80000,0,,,
6684,1671,겨울방,8,10,150000,0,,,
6685,1672,봄방,2,4,50000,0,,,
6686,1672,여름방,2,6,70000,0,,,
6687,1672,가을방,4,6,80000,0,,,
6688,1672,겨울방,8,10,150000,0,,,
6689,1673,봄방,2,4,50000,0,,,
6690,1673,여름방,2,6,70000,0,,,
6691,1673,가을방,4,6,80000,0,,,
6692,1673,겨울방,8,10,150000,0,,,
6693,1674,봄방,2,4,50000,0,,,
6694,1674,여름방,2,6,70000,0,,,
6695,1674,가을방,4,6,80000,0,,,
6696,1674,겨울방,8,10,150000,0,,,
6697,1675,봄방,2,4,50000,0,,,
6698,1675,여름방,2,6,70000,0,,,
6699,1675,가을방,4,6,80000,0,,,
6700,1675,겨울방,8,10,150000,0,,,
6701,1676,봄방,2,4,50000,0,,,
6702,1676,여름방,2,6,70000,0,,,
6703,1676,가을방,4,6,80000,0,,,
6704,1676,겨울방,8,10,150000,0,,,
6705,1677,봄방,2,4,50000,0,,,
6706,1677,여름방,2,6,70000,0,,,
6707,1677,가을방,4,6,80000,0,,,
6708,1677,겨울방,8,10,150000,0,,,
6709,1678,봄방,2,4,50000,0,,,
6710,1678,여름방,2,6,70000,0,,,
6711,1678,가을방,4,6,80000,0,,,
6712,1678,겨울방,8,10,150000,0,,,
6713,1679,봄방,2,4,50000,0,,,
6714,1679,여름방,2,6,70000,0,,,
6715,1679,가을방,4,6,80000,0,,,
6716,1679,겨울방,8,10,150000,0,,,
6717,1680,봄방,2,4,50000,0,,,
6718,1680,여름방,2,6,70000,0,,,
6719,1680,가을방,4,6,80000,0,,,
6720,1680,겨울방,8,10,150000,0,,,
6721,1681,봄방,2,4,50000,0,,,
6722,1681,여름방,2,6,70000,0,,,
6723,1681,가을방,4,6,80000,0,,,
6724,1681,겨울방,8,10,150000,0,,,
6725,1682,봄방,2,4,50000,0,,,
6726,1682,여름방,2,6,70000,0,,,
6727,1682,가을방,4,6,80000,0,,,
6728,1682,겨울방,8,10,150000,0,,,
6729,1683,봄방,2,4,50000,0,,,
6730,1683,여름방,2,6,70000,0,,,
6731,1683,가을방,4,6,80000,0,,,
6732,1683,겨울방,8,10,150000,0,,,
6733,1684,봄방,2,4,50000,0,,,
6734,1684,여름방,2,6,70000,0,,,
6735,1684,가을방,4,6,80000,0,,,
6736,1684,겨울방,8,10,150000,0,,,
6737,1685,봄방,2,4,50000,0,,,
6738,1685,여름방,2,6,70000,0,,,
6739,1685,가을방,4,6,80000,0,,,
6740,1685,겨울방,8,10,150000,0,,,
6741,1686,봄방,2,4,50000,0,,,
6742,1686,여름방,2,6,70000,0,,,
6743,1686,가을방,4,6,80000,0,,,
6744,1686,겨울방,8,10,150000,0,,,
6745,1687,봄방,2,4,50000,0,,,
6746,1687,여름방,2,6,70000,0,,,
6747,1687,가을방,4,6,80000,0,,,
6748,1687,겨울방,8,10,150000,0,,,
6749,1688,봄방,2,4,50000,0,,,
6750,1688,여름방,2,6,70000,0,,,
6751,1688,가을방,4,6,80000,0,,,
6752,1688,겨울방,8,10,150000,0,,,
6753,1689,봄방,2,4,50000,0,,,
6754,1689,여름방,2,6,70000,0,,,
6755,1689,가을방,4,6,80000,0,,,
6756,1689,겨울방,8,10,150000,0,,,
6757,1690,봄방,2,4,50000,0,,,
6758,1690,여름방,2,6,70000,0,,,
6759,1690,가을방,4,6,80000,0,,,
6760,1690,겨울방,8,10,150000,0,,,
6761,1691,봄방,2,4,50000,0,,,
6762,1691,여름방,2,6,70000,0,,,
6763,1691,가을방,4,6,80000,0,,,
6764,1691,겨울방,8,10,150000,0,,,
6765,1692,봄방,2,4,50000,0,,,
6766,1692,여름방,2,6,70000,0,,,
6767,1692,가을방,4,6,80000,0,,,
6768,1692,겨울방,8,10,150000,0,,,
6769,1693,봄방,2,4,50000,0,,,
6770,1693,여름방,2,6,70000,0,,,
6771,1693,가을방,4,6,80000,0,,,
6772,1693,겨울방,8,10,150000,0,,,
6773,1694,봄방,2,4,50000,0,,,
6774,1694,여름방,2,6,70000,0,,,
6775,1694,가을방,4,6,80000,0,,,
6776,1694,겨울방,8,10,150000,0,,,
6777,1695,봄방,2,4,50000,0,,,
6778,1695,여름방,2,6,70000,0,,,
6779,1695,가을방,4,6,80000,0,,,
6780,1695,겨울방,8,10,150000,0,,,
6781,1696,봄방,2,4,50000,0,,,
6782,1696,여름방,2,6,70000,0,,,
6783,1696,가을방,4,6,80000,0,,,
6784,1696,겨울방,8,10,150000,0,,,
6785,1697,봄방,2,4,50000,0,,,
6786,1697,여름방,2,6,70000,0,,,
6787,1697,가을방,4,6,80000,0,,,
6788,1697,겨울방,8,10,150000,0,,,
6789,1698,봄방,2,4,50000,0,,,
6790,1698,여름방,2,6,70000,0,,,
6791,1698,가을방,4,6,80000,0,,,
6792,1698,겨울방,8,10,150000,0,,,
6793,1699,봄방,2,4,50000,0,,,
6794,1699,여름방,2,6,70000,0,,,
6795,1699,가을방,4,6,80000,0,,,
6796,1699,겨울방,8,10,150000,0,,,
6797,1700,봄방,2,4,50000,0,,,
6798,1700,여름방,2,6,70000,0,,,
6799,1700,가을방,4,6,80000,0,,,
6800,1700,겨울방,8,10,150000,0,,,
6801,1701,봄방,2,4,50000,0,,,
6802,1701,여름방,2,6,70000,0,,,
6803,1701,가을방,4,6,80000,0,,,
6804,1701,겨울방,8,10,150000,0,,,
6805,1702,봄방,2,4,50000,0,,,
6806,1702,여름방,2,6,70000,0,,,
6807,1702,가을방,4,6,80000,0,,,
6808,1702,겨울방,8,10,150000,0,,,
6809,1703,봄방,2,4,50000,0,,,
6810,1703,여름방,2,6,70000,0,,,
6811,1703,가을방,4,6,80000,0,,,
6812,1703,겨울방,8,10,150000,0,,,
6813,1704,봄방,2,4,50000,0,,,
6814,1704,여름방,2,6,70000,0,,,
6815,1704,가을방,4,6,80000,0,,,
6816,1704,겨울방,8,10,150000,0,,,
6817,1705,봄방,2,4,50000,0,,,
6818,1705,여름방,2,6,70000,0,,,
6819,1705,가을방,4,6,80000,0,,,
6820,1705,겨울방,8,10,150000,0,,,
6821,1706,봄방,2,4,50000,0,,,
6822,1706,여름방,2,6,70000,0,,,
6823,1706,가을방,4,6,80000,0,,,
6824,1706,겨울방,8,10,150000,0,,,
6825,1707,봄방,2,4,50000,0,,,
6826,1707,여름방,2,6,70000,0,,,
6827,1707,가을방,4,6,80000,0,,,
6828,1707,겨울방,8,10,150000,0,,,
6829,1708,봄방,2,4,50000,0,,,
6830,1708,여름방,2,6,70000,0,,,
6831,1708,가을방,4,6,80000,0,,,
6832,1708,겨울방,8,10,150000,0,,,
6833,1709,봄방,2,4,50000,0,,,
6834,1709,여름방,2,6,70000,0,,,
6835,1709,가을방,4,6,80000,0,,,
6836,1709,겨울방,8,10,150000,0,,,
6837,1710,봄방,2,4,50000,0,,,
6838,1710,여름방,2,6,70000,0,,,
6839,1710,가을방,4,6,80000,0,,,
6840,1710,겨울방,8,10,150000,0,,,
6841,1711,봄방,2,4,50000,0,,,
6842,1711,여름방,2,6,70000,0,,,
6843,1711,가을방,4,6,80000,0,,,
6844,1711,겨울방,8,10,150000,0,,,
6845,1712,봄방,2,4,50000,0,,,
6846,1712,여름방,2,6,70000,0,,,
6847,1712,가을방,4,6,80000,0,,,
6848,1712,겨울방,8,10,150000,0,,,
6849,1713,봄방,2,4,50000,0,,,
6850,1713,여름방,2,6,70000,0,,,
6851,1713,가을방,4,6,80000,0,,,
6852,1713,겨울방,8,10,150000,0,,,
6853,1714,봄방,2,4,50000,0,,,
6854,1714,여름방,2,6,70000,0,,,
6855,1714,가을방,4,6,80000,0,,,
6856,1714,겨울방,8,10,150000,0,,,
6857,1715,봄방,2,4,50000,0,,,
6858,1715,여름방,2,6,70000,0,,,
6859,1715,가을방,4,6,80000,0,,,
6860,1715,겨울방,8,10,150000,0,,,
6861,1716,봄방,2,4,50000,0,,,
6862,1716,여름방,2,6,70000,0,,,
6863,1716,가을방,4,6,80000,0,,,
6864,1716,겨울방,8,10,150000,0,,,
6865,1717,봄방,2,4,50000,0,,,
6866,1717,여름방,2,6,70000,0,,,
6867,1717,가을방,4,6,80000,0,,,
6868,1717,겨울방,8,10,150000,0,,,
6869,1718,봄방,2,4,50000,0,,,
6870,1718,여름방,2,6,70000,0,,,
6871,1718,가을방,4,6,80000,0,,,
6872,1718,겨울방,8,10,150000,0,,,
6873,1719,봄방,2,4,50000,0,,,
6874,1719,여름방,2,6,70000,0,,,
6875,1719,가을방,4,6,80000,0,,,
6876,1719,겨울방,8,10,150000,0,,,
6877,1720,봄방,2,4,50000,0,,,
6878,1720,여름방,2,6,70000,0,,,
6879,1720,가을방,4,6,80000,0,,,
6880,1720,겨울방,8,10,150000,0,,,
6881,1721,봄방,2,4,50000,0,,,
6882,1721,여름방,2,6,70000,0,,,
6883,1721,가을방,4,6,80000,0,,,
6884,1721,겨울방,8,10,150000,0,,,
6885,1722,봄방,2,4,50000,0,,,
6886,1722,여름방,2,6,70000,0,,,
6887,1722,가을방,4,6,80000,0,,,
6888,1722,겨울방,8,10,150000,0,,,
6889,1723,봄방,2,4,50000,0,,,
6890,1723,여름방,2,6,70000,0,,,
6891,1723,가을방,4,6,80000,0,,,
6892,1723,겨울방,8,10,150000,0,,,
6893,1724,봄방,2,4,50000,0,,,
6894,1724,여름방,2,6,70000,0,,,
6895,1724,가을방,4,6,80000,0,,,
6896,1724,겨울방,8,10,150000,0,,,
6897,1725,봄방,2,4,50000,0,,,
6898,1725,여름방,2,6,70000,0,,,
6899,1725,가을방,4,6,80000,0,,,
6900,1725,겨울방,8,10,150000,0,,,
6901,1726,봄방,2,4,50000,0,,,
6902,1726,여름방,2,6,70000,0,,,
6903,1726,가을방,4,6,80000,0,,,
6904,1726,겨울방,8,10,150000,0,,,
6905,1727,봄방,2,4,50000,0,,,
6906,1727,여름방,2,6,70000,0,,,
6907,1727,가을방,4,6,80000,0,,,
6908,1727,겨울방,8,10,150000,0,,,
6909,1728,봄방,2,4,50000,0,,,
6910,1728,여름방,2,6,70000,0,,,
6911,1728,가을방,4,6,80000,0,,,
6912,1728,겨울방,8,10,150000,0,,,
6913,1729,봄방,2,4,50000,0,,,
6914,1729,여름방,2,6,70000,0,,,
6915,1729,가을방,4,6,80000,0,,,
6916,1729,겨울방,8,10,150000,0,,,
6917,1730,봄방,2,4,50000,0,,,
6918,1730,여름방,2,6,70000,0,,,
6919,1730,가을방,4,6,80000,0,,,
6920,1730,겨울방,8,10,150000,0,,,
6921,1731,봄방,2,4,50000,0,,,
6922,1731,여름방,2,6,70000,0,,,
6923,1731,가을방,4,6,80000,0,,,
6924,1731,겨울방,8,10,150000,0,,,
6925,1732,봄방,2,4,50000,0,,,
6926,1732,여름방,2,6,70000,0,,,
6927,1732,가을방,4,6,80000,0,,,
6928,1732,겨울방,8,10,150000,0,,,
6929,1733,봄방,2,4,50000,0,,,
6930,1733,여름방,2,6,70000,0,,,
6931,1733,가을방,4,6,80000,0,,,
6932,1733,겨울방,8,10,150000,0,,,
6933,1734,봄방,2,4,50000,0,,,
6934,1734,여름방,2,6,70000,0,,,
6935,1734,가을방,4,6,80000,0,,,
6936,1734,겨울방,8,10,150000,0,,,
6937,1735,봄방,2,4,50000,0,,,
6938,1735,여름방,2,6,70000,0,,,
6939,1735,가을방,4,6,80000,0,,,
6940,1735,겨울방,8,10,150000,0,,,
6941,1736,봄방,2,4,50000,0,,,
6942,1736,여름방,2,6,70000,0,,,
6943,1736,가을방,4,6,80000,0,,,
6944,1736,겨울방,8,10,150000,0,,,
6945,1737,봄방,2,4,50000,0,,,
6946,1737,여름방,2,6,70000,0,,,
6947,1737,가을방,4,6,80000,0,,,
6948,1737,겨울방,8,10,150000,0,,,
6949,1738,봄방,2,4,50000,0,,,
6950,1738,여름방,2,6,70000,0,,,
6951,1738,가을방,4,6,80000,0,,,
6952,1738,겨울방,8,10,150000,0,,,
6953,1739,봄방,2,4,50000,0,,,
6954,1739,여름방,2,6,70000,0,,,
6955,1739,가을방,4,6,80000,0,,,
6956,1739,겨울방,8,10,150000,0,,,
6957,1740,봄방,2,4,50000,0,,,
6958,1740,여름방,2,6,70000,0,,,
6959,1740,가을방,4,6,80000,0,,,
6960,1740,겨울방,8,10,150000,0,,,
6961,1741,봄방,2,4,50000,0,,,
6962,1741,여름방,2,6,70000,0,,,
6963,1741,가을방,4,6,80000,0,,,
6964,1741,겨울방,8,10,150000,0,,,
6965,1742,봄방,2,4,50000,0,,,
6966,1742,여름방,2,6,70000,0,,,
6967,1742,가을방,4,6,80000,0,,,
6968,1742,겨울방,8,10,150000,0,,,
6969,1743,봄방,2,4,50000,0,,,
6970,1743,여름방,2,6,70000,0,,,
6971,1743,가을방,4,6,80000,0,,,
6972,1743,겨울방,8,10,150000,0,,,
6973,1744,봄방,2,4,50000,0,,,
6974,1744,여름방,2,6,70000,0,,,
6975,1744,가을방,4,6,80000,0,,,
6976,1744,겨울방,8,10,150000,0,,,
6977,1745,봄방,2,4,50000,0,,,
6978,1745,여름방,2,6,70000,0,,,
6979,1745,가을방,4,6,80000,0,,,
6980,1745,겨울방,8,10,150000,0,,,
6981,1746,봄방,2,4,50000,0,,,
6982,1746,여름방,2,6,70000,0,,,
6983,1746,가을방,4,6,80000,0,,,
6984,1746,겨울방,8,10,150000,0,,,
6985,1747,봄방,2,4,50000,0,,,
6986,1747,여름방,2,6,70000,0,,,
6987,1747,가을방,4,6,80000,0,,,
6988,1747,겨울방,8,10,150000,0,,,
6989,1748,봄방,2,4,50000,0,,,
6990,1748,여름방,2,6,70000,0,,,
6991,1748,가을방,4,6,80000,0,,,
6992,1748,겨울방,8,10,150000,0,,,
6993,1749,봄방,2,4,50000,0,,,
6994,1749,여름방,2,6,70000,0,,,
6995,1749,가을방,4,6,80000,0,,,
6996,1749,겨울방,8,10,150000,0,,,
6997,1750,봄방,2,4,50000,0,,,
6998,1750,여름방,2,6,70000,0,,,
6999,1750,가을방,4,6,80000,0,,,
7000,1750,겨울방,8,10,150000,0,,,
7001,1751,봄방,2,4,50000,0,,,
7002,1751,여름방,2,6,70000,0,,,
7003,1751,가을방,4,6,80000,0,,,
7004,1751,겨울방,8,10,150000,0,,,
7005,1752,봄방,2,4,50000,0,,,
7006,1752,여름방,2,6,70000,0,,,
7007,1752,가을방,4,6,80000,0,,,
7008,1752,겨울방,8,10,150000,0,,,
7009,1753,봄방,2,4,50000,0,,,
7010,1753,여름방,2,6,70000,0,,,
7011,1753,가을방,4,6,80000,0,,,
7012,1753,겨울방,8,10,150000,0,,,
7013,1754,봄방,2,4,50000,0,,,
7014,1754,여름방,2,6,70000,0,,,
7015,1754,가을방,4,6,80000,0,,,
7016,1754,겨울방,8,10,150000,0,,,
7017,1755,봄방,2,4,50000,0,,,
7018,1755,여름방,2,6,70000,0,,,
7019,1755,가을방,4,6,80000,0,,,
7020,1755,겨울방,8,10,150000,0,,,
7021,1756,봄방,2,4,50000,0,,,
7022,1756,여름방,2,6,70000,0,,,
7023,1756,가을방,4,6,80000,0,,,
7024,1756,겨울방,8,10,150000,0,,,
7025,1757,봄방,2,4,50000,0,,,
7026,1757,여름방,2,6,70000,0,,,
7027,1757,가을방,4,6,80000,0,,,
7028,1757,겨울방,8,10,150000,0,,,
7029,1758,봄방,2,4,50000,0,,,
7030,1758,여름방,2,6,70000,0,,,
7031,1758,가을방,4,6,80000,0,,,
7032,1758,겨울방,8,10,150000,0,,,
7033,1759,봄방,2,4,50000,0,,,
7034,1759,여름방,2,6,70000,0,,,
7035,1759,가을방,4,6,80000,0,,,
7036,1759,겨울방,8,10,150000,0,,,
7037,1760,봄방,2,4,50000,0,,,
7038,1760,여름방,2,6,70000,0,,,
7039,1760,가을방,4,6,80000,0,,,
7040,1760,겨울방,8,10,150000,0,,,
7041,1761,봄방,2,4,50000,0,,,
7042,1761,여름방,2,6,70000,0,,,
7043,1761,가을방,4,6,80000,0,,,
7044,1761,겨울방,8,10,150000,0,,,
7045,1762,봄방,2,4,50000,0,,,
7046,1762,여름방,2,6,70000,0,,,
7047,1762,가을방,4,6,80000,0,,,
7048,1762,겨울방,8,10,150000,0,,,
7049,1763,봄방,2,4,50000,0,,,
7050,1763,여름방,2,6,70000,0,,,
7051,1763,가을방,4,6,80000,0,,,
7052,1763,겨울방,8,10,150000,0,,,
7053,1764,봄방,2,4,50000,0,,,
7054,1764,여름방,2,6,70000,0,,,
7055,1764,가을방,4,6,80000,0,,,
7056,1764,겨울방,8,10,150000,0,,,
7057,1765,봄방,2,4,50000,0,,,
7058,1765,여름방,2,6,70000,0,,,
7059,1765,가을방,4,6,80000,0,,,
7060,1765,겨울방,8,10,150000,0,,,
7061,1766,봄방,2,4,50000,0,,,
7062,1766,여름방,2,6,70000,0,,,
7063,1766,가을방,4,6,80000,0,,,
7064,1766,겨울방,8,10,150000,0,,,
7065,1767,봄방,2,4,50000,0,,,
7066,1767,여름방,2,6,70000,0,,,
7067,1767,가을방,4,6,80000,0,,,
7068,1767,겨울방,8,10,150000,0,,,
7069,1768,봄방,2,4,50000,0,,,
7070,1768,여름방,2,6,70000,0,,,
7071,1768,가을방,4,6,80000,0,,,
7072,1768,겨울방,8,10,150000,0,,,
7073,1769,봄방,2,4,50000,0,,,
7074,1769,여름방,2,6,70000,0,,,
7075,1769,가을방,4,6,80000,0,,,
7076,1769,겨울방,8,10,150000,0,,,
7077,1770,봄방,2,4,50000,0,,,
7078,1770,여름방,2,6,70000,0,,,
7079,1770,가을방,4,6,80000,0,,,
7080,1770,겨울방,8,10,150000,0,,,
7081,1771,봄방,2,4,50000,0,,,
7082,1771,여름방,2,6,70000,0,,,
7083,1771,가을방,4,6,80000,0,,,
7084,1771,겨울방,8,10,150000,0,,,
7085,1772,봄방,2,4,50000,0,,,
7086,1772,여름방,2,6,70000,0,,,
7087,1772,가을방,4,6,80000,0,,,
7088,1772,겨울방,8,10,150000,0,,,
7089,1773,봄방,2,4,50000,0,,,
7090,1773,여름방,2,6,70000,0,,,
7091,1773,가을방,4,6,80000,0,,,
7092,1773,겨울방,8,10,150000,0,,,
7093,1774,봄방,2,4,50000,0,,,
7094,1774,여름방,2,6,70000,0,,,
7095,1774,가을방,4,6,80000,0,,,
7096,1774,겨울방,8,10,150000,0,,,
7097,1775,봄방,2,4,50000,0,,,
7098,1775,여름방,2,6,70000,0,,,
7099,1775,가을방,4,6,80000,0,,,
7100,1775,겨울방,8,10,150000,0,,,
7101,1776,봄방,2,4,50000,0,,,
7102,1776,여름방,2,6,70000,0,,,
7103,1776,가을방,4,6,80000,0,,,
7104,1776,겨울방,8,10,150000,0,,,
7105,1777,봄방,2,4,50000,0,,,
7106,1777,여름방,2,6,70000,0,,,
